id,anio,sector_id,actividad,subactividad,categoria,id_ipcc,gas_id,valor_tco2e,tipo_de_registro
4879,2001,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4880,2002,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4881,2003,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4882,2004,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4883,2005,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4884,2006,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4885,2007,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4886,2008,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4887,2009,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4888,2010,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4889,2011,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4890,2012,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4891,2013,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4892,2014,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4893,2015,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4894,2016,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4895,2017,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4896,2018,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4897,2019,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4898,2020,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4899,2021,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4900,2022,1,Ganadería,Gestión de Estiércol,Bovinos Lecheros,3B5ai1,4,"0,03",Emisión
4901,1990,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,02",Emisión
4902,1991,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,02",Emisión
4903,1992,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,02",Emisión
4904,1993,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,03",Emisión
4905,1994,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,02",Emisión
4906,1995,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,02",Emisión
4907,1996,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,02",Emisión
4908,1997,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,02",Emisión
4909,1998,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,02",Emisión
4910,1999,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,02",Emisión
4911,2000,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,02",Emisión
4912,2001,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,03",Emisión
4913,2002,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,04",Emisión
4914,2003,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,05",Emisión
4915,2004,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,06",Emisión
4916,2005,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,07",Emisión
4917,2006,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,08",Emisión
4918,2007,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,08",Emisión
4919,2008,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,08",Emisión
4920,2009,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,08",Emisión
4921,2010,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,07",Emisión
4922,2011,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,07",Emisión
4923,2012,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,07",Emisión
4924,2013,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,06",Emisión
4925,2014,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,06",Emisión
4926,2015,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,07",Emisión
4927,2016,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,07",Emisión
4928,2017,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,06",Emisión
4929,2018,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,06",Emisión
4930,2019,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,06",Emisión
4931,2020,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,06",Emisión
4932,2021,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,06",Emisión
4933,2022,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii1,4,"0,06",Emisión
4934,1990,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4935,1991,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4936,1992,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4937,1993,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4938,1994,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4939,1995,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4940,1996,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4941,1997,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4942,1998,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4943,1999,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4944,2000,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4945,2001,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4946,2002,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4947,2003,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4948,2004,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4949,2005,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,01",Emisión
4950,2006,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,01",Emisión
4951,2007,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,01",Emisión
4952,2008,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,01",Emisión
4953,2009,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,01",Emisión
4954,2010,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4955,2011,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4956,2012,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4957,2013,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4958,2014,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4959,2015,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4960,2016,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,01",Emisión
4961,2017,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4962,2018,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4963,2019,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4964,2020,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4965,2021,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4966,2022,1,Ganadería,Gestión de Estiércol,Bovinos de Carne,3B5aii2,4,"0,0",Sin emisión/remoción
4967,1990,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,0",Sin emisión/remoción
4968,1991,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,0",Sin emisión/remoción
4969,1992,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,0",Sin emisión/remoción
4970,1993,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,0",Sin emisión/remoción
4971,1994,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,0",Sin emisión/remoción
4972,1995,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4973,1996,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,0",Sin emisión/remoción
4974,1997,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,0",Sin emisión/remoción
4975,1998,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,0",Sin emisión/remoción
4976,1999,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4977,2000,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4978,2001,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4979,2002,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,0",Sin emisión/remoción
4980,2003,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,0",Sin emisión/remoción
4981,2004,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,0",Sin emisión/remoción
4982,2005,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4983,2006,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4984,2007,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4985,2008,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4986,2009,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4987,2010,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4988,2011,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4989,2012,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4990,2013,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4991,2014,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4992,2015,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4993,2016,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,01",Emisión
4994,2017,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,02",Emisión
4995,2018,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,02",Emisión
4996,2019,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,02",Emisión
4997,2020,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,02",Emisión
4998,2021,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,02",Emisión
4999,2022,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hi,4,"0,02",Emisión
5000,1990,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5001,1991,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5002,1992,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5003,1993,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5004,1994,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5005,1995,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5006,1996,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5007,1997,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5008,1998,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5009,1999,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5010,2000,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5011,2001,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5012,2002,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5013,2003,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5014,2004,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5015,2005,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,0",Sin emisión/remoción
5016,2006,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5017,2007,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5018,2008,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5019,2009,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5020,2010,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5021,2011,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5022,2012,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5023,2013,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5024,2014,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5025,2015,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5026,2016,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5027,2017,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5028,2018,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5029,2019,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5030,2020,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5031,2021,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5032,2022,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5hii,4,"0,01",Emisión
5033,1990,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,02",Emisión
5034,1991,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,02",Emisión
5035,1992,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,02",Emisión
5036,1993,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,02",Emisión
5037,1994,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,02",Emisión
5038,1995,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,03",Emisión
5039,1996,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,03",Emisión
5040,1997,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,04",Emisión
5041,1998,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,04",Emisión
5042,1999,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,05",Emisión
5043,2000,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,05",Emisión
5044,2001,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,06",Emisión
5045,2002,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,06",Emisión
5046,2003,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,07",Emisión
5047,2004,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,07",Emisión
5048,2005,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,09",Emisión
5049,2006,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,09",Emisión
5050,2007,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,1",Emisión
5051,2008,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,11",Emisión
5052,2009,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,11",Emisión
5053,2010,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,12",Emisión
5054,2011,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,13",Emisión
5055,2012,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,13",Emisión
5056,2013,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,13",Emisión
5057,2014,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,13",Emisión
5058,2015,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,13",Emisión
5059,2016,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,13",Emisión
5060,2017,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,14",Emisión
5061,2018,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,13",Emisión
5062,2019,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,14",Emisión
5063,2020,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,14",Emisión
5064,2021,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,14",Emisión
5065,2022,1,Ganadería,Gestión de Estiércol,Otras Ganaderías,3B5ii,4,"0,15",Emisión
5066,1990,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,37",Emisión
5067,1991,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,27",Emisión
5068,1992,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,42",Emisión
5069,1993,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,44",Emisión
5070,1994,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,45",Emisión
5071,1995,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,58",Emisión
5072,1996,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,61",Emisión
5073,1997,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,71",Emisión
5074,1998,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,67",Emisión
5075,1999,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,92",Emisión
5076,2000,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,6",Emisión
5077,2001,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,48",Emisión
5078,2002,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,39",Emisión
5079,2003,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,42",Emisión
5080,2004,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,54",Emisión
5081,2005,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,5",Emisión
5082,2006,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,53",Emisión
5083,2007,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,52",Emisión
5084,2008,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,58",Emisión
5085,2009,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,62",Emisión
5086,2010,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,68",Emisión
5087,2011,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,81",Emisión
5088,2012,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,74",Emisión
5089,2013,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,74",Emisión
5090,2014,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,77",Emisión
5091,2015,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,74",Emisión
5092,2016,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,66",Emisión
5093,2017,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,65",Emisión
5094,2018,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,63",Emisión
5095,2019,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,58",Emisión
5096,2020,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,59",Emisión
5097,2021,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,63",Emisión
5098,2022,1,Uso de Suelos,Uso de Suelos,Cultivo de Arroz,3C,1,"0,59",Emisión
5099,1990,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"0,47",Emisión
5100,1991,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"0,48",Emisión
5101,1992,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"0,47",Emisión
5102,1993,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"0,47",Emisión
5103,1994,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"0,74",Emisión
5104,1995,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"0,83",Emisión
5105,1996,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"1,43",Emisión
5106,1997,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"1,35",Emisión
5107,1998,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"1,37",Emisión
5108,1999,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"1,84",Emisión
5109,2000,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"1,86",Emisión
5110,2001,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"2,01",Emisión
5111,2002,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"1,87",Emisión
5112,2003,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"2,43",Emisión
5113,2004,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"2,83",Emisión
5114,2005,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"2,46",Emisión
5115,2006,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"3,11",Emisión
5116,2007,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"2,85",Emisión
5117,2008,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"2,59",Emisión
5118,2009,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"2,51",Emisión
5119,2010,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"3,24",Emisión
5120,2011,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"3,6",Emisión
5121,2012,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"3,02",Emisión
5122,2013,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"3,24",Emisión
5123,2014,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"3,25",Emisión
5124,2015,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"2,48",Emisión
5125,2016,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"3,81",Emisión
5126,2017,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"4,03",Emisión
5127,2018,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"4,8",Emisión
5128,2019,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"5,28",Emisión
5129,2020,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"5,95",Emisión
5130,2021,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"6,49",Emisión
5131,2022,1,Uso de Suelos,Uso de Suelos,Fertilizantes sintéticos,3D1a,4,"5,44",Emisión
